🇨🇳｜抖音热舞,#genre#
佛山三水,http://121.12.115.118/xmplay.fstv.com.cn/live/xingmu20211111163722fIkX.m3u8
东莞综合,http://wtv.weetai.cn/iptv/2022/tyzb32.php?id=4
东莞生活,http://wtv.weetai.cn/iptv/2022/tyzb32.php?id=5
惠州综合,http://ye23.vip/z7z8/2021/0752.php?id=1
珠海综合,http://120.196.218.201:808/hls/67/index.m3u8
珠海公共,http://120.196.218.201:808/hls/66/index.m3u8
梅州综合,http://p2.vzan.com:80/1454886638/403126774572750088/live.m3u8
梅州二套,http://p2.vzan.com:80/1454886638/645350022315428296/live.m3u8
五华综合,http://p2.weizan.cn/2100036413/734648609627739039/live.m3u8
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
揭阳综合,rtmp://rtmp-stjy.sobeylive.com/stjy2020/zhpd?sign=bf98b2873ad5403290a37d16569d7a06&t=639de420
揭阳公共,rtmp://rtmp-stjy.sobeylive.com/stjy2020/ggpd?sign=b9881a0d588081b1979769c128a5e08c&t=639de420
湛江综合,http://113.101.124.50:808/hls/51/index.m3u8
湛江综合,http://113.101.124.143:808/hls/51/index.m3u8
湛江综合,http://113.101.124.234:808/hls/51/index.m3u8
湛江综合,http://113.101.124.246:808/hls/51/index.m3u8
湛江公共,http://113.101.124.50:808/hls/52/index.m3u8
湛江公共,http://113.101.124.143:808/hls/52/index.m3u8
湛江公共,http://113.101.124.234:808/hls/52/index.m3u8
湛江公共,http://113.101.124.246:808/hls/52/index.m3u8
汕头综合,http://27.47.68.27:808/hls/24/index.m3u8
汕头综合,http://27.47.68.19:808/hls/24/index.m3u8
清远综合,https://zqy-live.nanyuecloud.com/qingyuandianshi1/qingyuandianshistream1.m3u8?auth_key=601634549293-0-0-96c65af4438160da817d5e34b27b9b7a
清远公共,https://zqy-live.nanyuecloud.com/qingyuandianshi/qingyuandianshistream.m3u8?auth_key=601634549257-0-0-73ab89e29b6bf8ef7b5144cf0c04935a
清新综合,http://hls.wiseqx.com/live/qxzh.m3u8
清新公共,http://hls.wiseqx.com/live/qxgg.m3u8
阳江综合,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_b1152000.m3u8
阳江综合,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_b3628000.m3u8
阳江综合,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_w1166501356_b928000.m3u8
阳江公共,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_b1152000.m3u8
阳江公共,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_b3628000.m3u8
阳江公共,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_w551261166_b928000.m3u8
韶关综合,http://113.101.124.50:808/hls/117/index.m3u8
韶关综合,http://113.101.124.143:808/hls/117/index.m3u8
韶关综合,http://113.101.124.234:808/hls/117/index.m3u8
韶关综合,http://113.101.124.17:808/hls/117/index.m3u8
韶关综合,https://www.sgmsw.cn/videos/tv/201805/1308/SB05RIYZOU8JR418AUQOF62CAJQ08D0E/hls/live.m3u8
韶关公共,https://www.sgmsw.cn/videos/tv/201805/1308/9P424TC5M000AFO13CXK6GN6BOA889D2/hls/live.m3u8
云浮综合,https://pili-live-hdl-ysx.tianma3600.com/gdyf/gdyfzh.m3u8
云浮公共,https://pili-live-hdl-ysx.tianma3600.com/gdyf/gdyfgg.m3u8
电白综合,http://gddb.chinashadt.com:1935/live/video1.stream/playlist.m3u8
电白综合,http://gddb.chinashadt.com:1935/live/video1.stream_360p/playlist.m3u8
电白视窗,http://gddb.chinashadt.com:1935/live/video2.stream/playlist.m3u8
电白视窗,http://gddb.chinashadt.com:1935/live/video2.stream_360p/playlist.m3u8

 🍍｜️壮美广西,#genre#
广西卫视,http://183.196.25.171:808/hls/46/index.m3u8
广西卫视,http://111.59.63.32:9901/tsfile/live/1003_1.m3u8
广西卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226211/index.m3u8?fmt=ts2hls
百色综合,http://39.135.32.236:6610/PLTV/77777777/224/3221225900/index.m3u8?
南宁新闻综合,http://hls.nntv.cn/nnlive/NNTV_NEWS_A.m3u8?zguangxd
南宁新闻综合,rtmp://rtmp.nntv.cn/nnlive/NNTV_NEWS_A?zguangxd
南宁影娱乐,http://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8?zguangxd
南宁影娱乐,rtmp://rtmp.nntv.cn/nnlive/NNTV_VOD_A?zguangxd
南宁都市生活,rtmp://rtmp.nntv.cn/nnlive/NNTV_METRO_A?zguangxd
南宁公共,http://hls.nntv.cn/nnlive/NNTV_PUB_A.m3u8?zguangxd
北海新闻综合,https://cdn.gdlive.gdmain.com/live/lg36zk25.m3u8?zguangxd
玉林公共,http://pili-live-hdl-gxyl2.tianma3600.com/gxyl2/ylgg.m3u8?zguangxd
玉林新闻综合,http://pili-live-hdl-gxyl2.tianma3600.com/gxyl2/ylzh.m3u8?zguangxd
北海新闻综合,http://njgdmm-wshls.homecdn.com/live/4e8a2.m3u8?zguangxd
北海新闻综合,http://njgdmm-wshls.homecdn.com/live/4e8a2.m3u8?zguangxd
北海图文,http://njgdmm-wshls.homecdn.com/live/4e8a2.m3u8?zguangxd
贺州综合,http://zhz.gxhzxw.com:2935/live/HZXW-HD/playlist.m3u8
崇左综合,https://cdn.gdlive.gdmain.com/live/lxzydpo5.m3u8?zguangxd
来宾综合,https://cdn.gdlive.gdmain.com/live/0myxra90.m3u8?zguangxd
灌阳新闻综合,https://cdn.gdlive.gdmain.com/live/02kzyoy0.m3u8?zguangxd
灵川综合,https://cdn.gdlive.gdmain.com/live/lbzx2a8l.m3u8?zguangxd
资源电视台,https://cdn.gdlive.gdmain.com/live/09oz9ba0.m3u8?zguangxd
宾阳综合,https://cdn.gdlive.gdmain.com/live/5zzby3v5.m3u8?zguangxd
宾阳综合,https://live-cdn.gxxw.com/gx/binyang/index.m3u8?zguangxd
横州新闻综合,https://p2.weizan.cn/2041524912/188521657846778207/live.m3u8?zguangxd
隆安新闻综合,http://hls.nntv.cn/nnlive/LATV_A.m3u8?zguangxd
凭祥综合,https://cdn.gdlive.gdmain.com/live/0myxr890.m3u8?zguangxd
凭祥综合,https://live-cdn.gxxw.com/gx/pingxiang/index.m3u8?zguangxd
天等综合,https://cdn.gdlive.gdmain.com/live/51g1ap75.m3u8?zguangxd
桂平综合,https://p2.weizan.cn/1483720625/592579884798131053/live.m3u8?zguangxd
巴马综合,https://cdn.gdlive.gdmain.com/live/5ky6zx60.m3u8?zguangxd
博白综合,http://live-cdn.gxxw.com/hls/a22/index.m3u8?zguangxd
博白综合,https://live-cdn.gxxw.com/hls/a22/index.m3u8?zguangxd
岑溪综合,https://cdn.gdlive.gdmain.com/live/02kzy3y0.m3u8?zguangxd
融水综合,https://cdn.gdlive.gdmain.com/live/lnyxza95.m3u8?zguangxd
融水综合,https://live-cdn.gxxw.com/gx/rongshui/index.m3u8
都安综合,https://cdn.gdlive.gdmain.com/live/lo2xza25.m3u8?zguangxd
都安综合,https://live-cdn.gxxw.com/gx/duan/index.m3u8?zguangxd
罗城综合,http://111.12.75.177:9100/lctvlive/lch.m3u8?zguangxd
昭平综合,https://cdn.gdlive.gdmain.com/live/53xzyvv5.m3u8?zguangxd
昭平综合,https://live-cdn.gxxw.com/gx/zhaoping/index.m3u8?zguangxd
靖西综合,https://cdn.gdlive.gdmain.com/live/53xzybv5.m3u8?zguangxd
乐业综合,https://cdn.gdlive.gdmain.com/live/lg36za25.m3u8?zguangxd
乐业综合,https://live-cdn.gxxw.com/gx/leye/index.m3u8?zguangxd
凌云综合,https://cdn.gdlive.gdmain.com/live/09oz9ka0.m3u8?zguangxd
那坡综合,https://cdn.gdlive.gdmain.com/live/l7bxg260.m3u8?zguangxd
田东综合,https://cdn.gdlive.gdmain.com/live/5aj79zp5.m3u8?zguangxd
田东综合,https://live-cdn.gxxw.com/gx/tiandong/index.m3u8?zguangxd
田阳综合,https://cdn.gdlive.gdmain.com/live/0yzvdpr5.m3u8?zguangxd
西林综合,https://cdn.gdlive.gdmain.com/live/lj16xrkl.m3u8?zguangxd

🌴｜清新福建,#genre#
东南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225657/index.m3u8
东南卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225657/index.m3u8
东南卫视,http://125.40.191.58:9901/tsfile/live/0137_1.m3u8?blog.ntnas.top
福州综合,http://live.zohi.tv/video/s10001-FZTV-1/index.m3u8?zfud
福建综合,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227149/index.m3u8?servicetype=1
福建新闻,http://zterr.hvs.fj.chinamobile.com:6060/PLTV/88888888/224/3221227180/index.m3u8?servicetype=1
福州少儿,http://live.zohi.tv/video/s10001-sepd-4/index.m3u8?zfud
福州生活,http://live.zohi.tv/video/s10001-shpd-3/index.m3u8?zfud
福州影院,http://live.zohi.tv/video/s10001-yspd-2/index.m3u8?zfud
永安综合频道,http://218.106.152.196/lsdream/x6FnPrm/2000/live.m3u8?fujian
龙岩新闻综合,http://live.lytv.net.cn/zhpwd/hd/live.m3u8?zfud
云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8?fujian
漳州新闻综合,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8?zfud
漳浦综合,http://220.161.87.62:8090/hls/0/index.m3u8?zfud
德化新闻综合,http://218.106.152.196/lsdream/2LacKP6/1024/live.m3u8?zfud
永泰综合,http://ytrmtzx.com:8278/yongtaipindao1/playlist.m3u8?fujian
将乐综合,http://218.106.152.196/lsdream/9nbYeUc/1000/live.m3u8?fujian
石狮综合,http://218.106.152.196/lsdream/MO13IYx/2000/live.m3u8?zfud
永安综合频道,http://218.106.152.196/lsdream/x6FnPrm/2000/live.m3u8?fujian
霞浦综合频道,http://218.106.152.196/lsdream/G7wCyZW/4000/live.m3u8?zfud
宁化电视一套,http://fjnhdb.chinashadt.com:2036/live/stream:nh1.stream/playlist.m3u8?fujian
新罗电视一套,http://stream.lyxltv.com/xltv/sd/live.m3u8?zfud

🏕️｜秀美江西,#genre#
江西卫视,http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv1.m3u8
江西都市,http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv2.m3u8
江西都市,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221225584/2/index.m3u8?fmt=ts2hls
江西经济生活,http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv3.m3u8
江西经济生活,http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv3_hd.m3u8
江西经济生活,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221225580/2/index.m3u8?fmt=ts2hls

江西影旅游,http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv4.m3u8
江西影旅游,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221225579/2/index.m3u8?fmt=ts2hls
江西公共农业,http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv5.m3u8
江西公共农业,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221225578/2/index.m3u8?fmt=ts2hls
江西少儿家庭,http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv6.m3u8
江西少儿家庭,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221225577/2/index.m3u8?fmt=ts2hls
江西新闻,http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv7.m3u8
江西新闻,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221225576/2/index.m3u8?fmt=ts2hls
江西移动电视,http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv8.m3u8
江西陶瓷,http://local.live.jxtvcn.com.cn/live-jxtv/tv_taoci.m3u8
江西教育,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221226197/2/index.m3u8?fmt=ts2hls

南昌新闻综合,http://39.135.138.58:18890/PLTV/88888888/224/3221226223/index.m3u8
南昌都市,http://39.135.138.58:18890/PLTV/88888888/224/3221226226/index.m3u8

南昌资讯政法,http://39.135.138.58:18890/PLTV/88888888/224/3221226228/index.m3u8
南昌公共,http://39.135.138.58:18890/PLTV/88888888/224/3221226231/index.m3u8
新余新闻综合,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_xinyu_hd1.m3u8
新余公共频道,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_xinyu_hd2.m3u8

新余教育频道,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_xinyu_hd3.m3u8
吉安新闻综合,http://stream.ijatv.com/jatv1/hd/live.m3u8
吉安公共,http://stream.ijatv.com/jatv2/hd/live.m3u8
赣州新闻综合,http://pl1.cloud.dayang.com.cn/live/10062_nfeG7l.m3u8
赣州公共频道,http://pl1.cloud.dayang.com.cn/live/10062_Naq1lu.m3u8
赣州教育频道,http://pl1.cloud.dayang.com.cn/live/10062_ojZz8U.m3u8
章贡综合频道,http://pl1.cloud.dayang.com.cn/live/10062_0FhO3l.m3u8

崇义综合频道,http://live.mudu.tv/watch/52dbfz.m3u8
瑞金综合频道,http://live.mudu.tv/watch/u2udf0.m3u8
鄱阳综合,http://pili-live-hls.poyang.jxxw.com.cn/pyxrmtzx/poyang.m3u8
广信区综合,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_shangrao.m3u8
余干综合频道,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_yugan.m3u8
铅山综合频道,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_yanshan.m3u8
玉山新闻综合,http://tv.yszc.com.cn/rmt/live.m3u8
崇仁综合频道,http://live.mudu.tv/watch/23ejte.m3u8
东乡区综合频道,http://live.mudu.tv/watch/hnkexb.m3u8
井冈山综合,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_jgs.m3u8
都昌综合频道,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_duchang.m3u8
庐山综合频道,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_lushan.m3u8
彭泽综合频道,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_pengze.m3u8
永修电视一套,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_yongxiu.m3u8
莲花综合频道,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_lianhua.m3u8

🎍｜锦绣湖南,#genre#
湖南卫视,http://111.20.33.70/TVOD/88888893/224/3221226211/index.m3u8
长沙影视,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_350.flv?auth_key=1936694127-0-0-f081dadf4de8780d84d51755eb65e516
长沙政法,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_348.flv?auth_key=1936693647-0-0-09a2ab1e7112296d76b1c37999a5cf32
茶频道,http://111.20.33.70/PLTV/88888893/224/3221226808/index.m3u8
快乐垂钓,http://111.20.33.70/PLTV/88888893/224/3221226805/index.m3u8
金鹰纪实,http://39.135.138.58:18890/PLTV/88888888/224/3221226198/index.m3u8
金鹰纪实,http://39.135.138.58:18890/ysten-businessmobile/live/SD-4000k-576P-jinyingjs/1.m3u8
湖南公共,http://124.232.231.246:6610/000000001001/201600010007/index.m3u8?A=&IASHttpSessionId=OTT
湖南娱乐,http://124.232.231.246:6610/000000001001/201600010004/index.m3u8?A=&IASHttpSessionId=OTT
湖南经视,http://124.232.231.246:6610/000000001001/201600010002/index.m3u8?A=&IASHttpSessionId=OTT
湖南电影,http://fms.yyrtv.com:82/hls-live/livepkgr/_definst_/liveevent/hndy210130.m3u8
湖南电影,http://111.40.196.30/PLTV/88888888/224/3221225660/index.m3u8
湖南国际,http://124.232.231.246:6610/000000001001/201600010001/index.m3u8?A=&IASHttpSessionId=OTT
湖南都市,http://124.232.231.246:6610/000000001001/201600010003/index.m3u8?A=&IASHttpSessionId=OTT
湖南电视剧,http://124.232.231.246:6610/000000001001/201600020006/index.m3u8?A=&IASHttpSessionId=OTT
湖南教育,http://pull.hnedutv.com/live/hnedutv1206.m3u8
湘潭新闻综合,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8
湘潭公共频道,http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8
娄底综合频道,http://119.39.242.52:1935/live/zonghe/playlist.m3u8
娄底综合频道,http://mms.ldntv.cn:1935/live/_definst_/zonghe/playlist.m3u8
益阳新闻综合,http://fms.yyrtv.com:82/hls-live/livepkgr/_definst_/liveevent/yyrtvxwhd210130.m3u8
益阳教育频道,http://fms.yyrtv.com:82/hls-live/livepkgr/_definst_/liveevent/yyrtvjy210130.m3u8
益阳公共频道,http://fms.yyrtv.com:82/hls-live/livepkgr/_definst_/liveevent/yyrtvgg210130.m3u8
衡阳新闻综合,http://59.51.68.40:1936/live/2.stream/playlist.m3u8
衡阳新闻综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_ImycEv.m3u8
衡阳公共频道,http://59.51.68.40:1936/live/3.stream/playlist.m3u8
宁乡综合频道,http://b.ds.ch.dingtoo.com/AppName/StreamName.m3u8
保靖时政频道,http://liveplay.rednet.cn/live/baojing_hgs24f.m3u8
泸溪电视台,http://liveplay.rednet.cn/live/luxi_fe0eyf.m3u8
永顺综合频道,http://liveplay.rednet.cn/live/yongshun_tv_55433f.m3u8
湘潭县综合,http://21084.liveplay.myqcloud.com/live/21084_13241b8296ee11e892905cb9018cf0d4.m3u8
汨罗新闻综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_TE4c1Q.m3u8
屈原综合频道,http://play-dgv-xhncloud.voc.com.cn/live/5243_f2E1iT.m3u8
云溪新闻综合,http://liveplay.rednet.cn/live/yunxi_tv.m3u8
汝城综合频道,http://play-dgv-xhncloud.voc.com.cn/live/5243_j69HSm.m3u8
茶陵新闻综合,http://liveplay.rednet.cn/live/chaling_tv.m3u8
醴陵综合频道,http://liveplay.rednet.cn/live/21084_145ba4ee9f0511e992905cb9018cf0d4.m3u8
江华综合,http://liveplay.rednet.cn/live/jianghua_tv_bcdee8.m3u8
新化新闻综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_nRI1mM.m3u8
桑植新闻综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_NbaWW5.m3u8
洪江市综合,http://liveplay.rednet.cn/live/hongjiang_tv_ced5a7.m3u8

🍁｜灵秀湖北,#genre#
湖北卫视,http://111.20.33.70/PLTV/88888893/224/3221226194/index.m3u8
湖北卫视,http://111.20.33.70/TVOD/88888893/224/3221226194/index.m3u8
湖北卫视,http://111.20.33.70/TVOD/88888893/224/3221226206/index.m3u8
湖北卫视,http://111.40.196.30/PLTV/88888888/224/3221225547/index.m3u8
湖北卫视,http://39.134.66.66/PLTV/88888888/224/3221225569/index.m3u8
湖北卫视,http://39.134.66.66/PLTV/88888888/224/3221225569/index.m3u8
湖北卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225699/index.m3u8
湖北卫视,http://140.207.241.3:8080/live/program/live/hbwshd/4000000/mnf.m3u8
湖北卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225699/index.m3u8
湖北卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225740/index.m3u8
湖北卫视,http://39.135.138.58:18890/PLTV/88888910/224/3221225699/index.m3u8
湖北卫视,http://117.169.120.140:8080/live/hdhubeistv/.m3u8
湖北卫视,http://39.134.65.164/PLTV/88888888/224/3221225569/index.m3u8
武汉新闻综合,http://live.hannews.com.cn/video/s10001-wuhannews/index.m3u8
荆州新闻,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv01.m3u8?auth_key=1672502399-0-0-ab2f43952f7fcf1b2da0c3372ec7e0e5
荆州垄上,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv02.m3u8?auth_key=1672502399-0-0-a9eb4b69fedb8e6d352f38af4867984f
荆州公共,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv03.m3u8?auth_key=1672502399-0-0-dd8f147fdd4d8fa5cf320242c32b4ecd
恩施综合,http://enshi-live21.cjyun.org/10070/s10070-eszh.m3u8?auth_key=1672502399-0-0-60521180e489ac8658a238bdf2e8119a
恩施文旅,http://enshi-live21.cjyun.org/10070/s10070-esgg.m3u8?auth_key=1672502399-0-0-050f5919fd23b093742c1d8aa5b13c63
宜昌综合,http://yichang-live21.cjyun.org/10091/10091-yczh.m3u8?auth_key=1672502399-0-0-c34eb27bb6364b174e0152f5a7cd7862
宜昌旅游生活,http://yichang-live21.cjyun.org/10091/s10091-ycly.m3u8?auth_key=1672502399-0-0-764e7b81e48e1213ac192382bdb4501c
十堰新闻,http://p2bj.weizan.cn/351104/837056569960221505/live.m3u8
十堰公共,http://p2bj.weizan.cn/351104/694292401376336037/live.m3u8
十堰经济旅游,http://p2bj.weizan.cn/351104/791122427715011838/live.m3u8
荆门教育频道,http://jingmen-live21.cjyun.org/10101/s10101-jmjytv.m3u8?auth_key=1672502399-0-0-60b4a66ddfcc942e855c11fb3a4c13dc
黄冈新闻频道,http://huanggang-live21.cjyun.org/10120/s10120-xwzh.m3u8?auth_key=1672502399-0-0-658b048e38ac7a094a7bca28bf712d53
黄冈公共频道,http://huanggang-live21.cjyun.org/10120/s10120-xwgg.m3u8?auth_key=1672502399-0-0-1810c76c7b12b2b5d853504e46920f66
仙桃新闻综合,http://221.233.242.239:280/live/71/playlist.m3u8
仙桃生活文体,http://221.233.242.239:280/live/72/playlist.m3u8
鄂州新闻综合,http://ezhou-live21.cjyun.org/10098/s10098-EZ2T.m3u8?auth_key=1672502399-0-0-747ca6c91b0b202060f8856c1212e6f1
鄂州公共频道,http://ezhou-live21.cjyun.org/10098/s10098-EZ1T.m3u8?auth_key=1672502399-0-0-37e442dac5be05d19f5e8f06b3d2fd77
咸宁综合频道,http://xianning-live21.cjyun.org/10140/s10140-XNTV-1.m3u8?auth_key=1672502399-0-0-a2bf92071e2d1574740c81336115a9a7
咸宁经济频道,http://xianning-live21.cjyun.org/10140/s10140-XNGG.m3u8?auth_key=1672502399-0-0-1ec275fddf5b7dce126a0cf1d1a97f85
利川新闻综合,http://lichuan-live21.cjyun.org/10093/s10093-lczh.m3u8?auth_key=1672502399-0-0-f207596099dd52263c0839cbf33ce792
长阳综合频道,http://changyang-live21.cjyun.org/10114/s10114-cy1t.m3u8?auth_key=1672502399-0-0-91794075e574af4b2d519913d272ec9d
兴山综合频道,http://xingshan-live21.cjyun.org/cjyun/s10108-xingshanTV01.m3u8?auth_key=1672502399-0-0-229b33b58adbfb54bb1b56660c904923
远安电视台,http://yuanan-live21.cjyun.org/10106/s10106-yatv.m3u8?auth_key=1672502399-0-0-f74548d3774bd13a90e4f1a62fdb65aa
宜都综合频道,http://yidushi-live21.cjyun.org/10092/s10092-yidushitv01.m3u8?auth_key=1672502399-0-0-3f71190f25051bf0ba272a960ba39793
秭归新闻综合,http://zigui-live21.cjyun.org/10111/s10111-ZGTV1.m3u8?auth_key=1672502399-0-0-17fadbf9472366a8dd59500f240acf37
枝江综合频道,http://zhijiang-live21.cjyun.org/10120/s10120-zjtv.m3u8?auth_key=1672502399-0-0-f83353fbbe0d14afcc290bf428217de2
咸丰新闻综合,http://xianfeng-live21.cjyun.org/10096/s10096-xftv1.m3u8?auth_key=1672502399-0-0-360388050a36653e6ce75944e6842202
大悟综合频道,http://yunshangdawu-live21.cjyun.org/10129/s10129-dwzhpd.m3u8?auth_key=1672502399-0-0-47035cb52f73fd4cee6266876ab7aa19
孝昌新闻党建,http://xiaochang-live21.cjyun.org/10128/s10128-xcxw.m3u8?auth_key=1672502399-0-0-720f18225520a83ba7ec795bbea95d0c
孝昌生活频道,http://xiaochang-live21.cjyun.org/10128/s10128-xcsh.m3u8?auth_key=1672502399-0-0-69b3682eb810b8d430b8a81bd9af8dcf
应城新闻党建,http://yingcheng-live21.cjyun.org/10135/s10135-YCZH.m3u8?auth_key=1672502399-0-0-c3b7f39430b67a598cd4a4756fb4baf4
应城生活频道,http://yingcheng-live21.cjyun.org/10135/s10135-YCDJ.m3u8?auth_key=1672502399-0-0-2e283478ca59b5c2ca0af672782a2e09
云梦综合频道,http://ymtvplay.gdnewmedia.cc/live/ymzh.m3u8
云梦党建农业,http://ymtvplay.gdnewmedia.cc/live/ymdj.m3u8
红安综合,http://hongan-live21.cjyun.org/10063/s10063-HAZH.m3u8?auth_key=1672502399-0-0-3558e7aa827c96ae981416fd28530dae
麻城综合,http://119.36.30.199:8888/mctv1.m3u8
团风综合,http://tuanfeng-live21.cjyun.org/10113/s10113-tftv1.m3u8?auth_key=1672502399-0-0-6c1ae9d0b3e4e847cd5f55ea6a22cfe7
团风生活,http://tuanfeng-live21.cjyun.org/10113/s10113-tftv2.m3u8?auth_key=1672502399-0-0-ba7861372bc88129a83968cf82a25ed4
洪湖生活频道,http://honghu-live21.cjyun.org/10087/s10087-0823-HONGHUFM01.m3u8?auth_key=1672502399-0-0-69ddd1da2207155680ab702668a87438
江陵综合,http://jiangling-live21.cjyun.org/10090/s10090-jltv01.m3u8?auth_key=1672502399-0-0-0d227ce9c32f1f14f64bb3571f29a0a4
江陵经济生活,http://jiangling-live21.cjyun.org/10090/s10090-jltv02.m3u8?auth_key=1672502399-0-0-e85888284622c2b687cad07f883626cc
巴东综合,http://badong-live21.cjyun.org/10095/s10095-bdtv1.m3u8?auth_key=1672502399-0-0-fd35f4e44c5974d838a03d4165643e7d
大冶一套,http://dayeyun-live21.cjyun.org/10102/s10102-TC1T.m3u8?auth_key=1672502399-0-0-f426faae014df67e43edf64fdfc442e4
大冶二套,http://dayeyun-live21.cjyun.org/10102/s10102-TC2T.m3u8?auth_key=1672502399-0-0-82feca5525323bbfcd40ecd186084ca9
赤壁一套,http://chibi-live21.cjyun.org/10138/s10138-CBTV1.m3u8?auth_key=1672502399-0-0-7c31a89b27ffafb24fdc5e16d4762860
崇阳新闻综合,http://www.cyxw.cn:10500/hls/live.m3u8
通城一套,http://tongcheng-live21.cjyun.org/10132/s10132-tongchengtv01.m3u8?auth_key=1672502399-0-0-2b6daf745d444b7e6f064b1228aec9c7
通山综合,http://tongshan-live21.cjyun.org/10134/s10134-TONGSHAN-live.m3u8?auth_key=1672502399-0-0-1c5dd20491d71706ef4c65d20039e36f
鹤峰综合频道,http://hefeng-live21.cjyun.org/10100/s10100-hftv1.m3u8?auth_key=1672502399-0-0-eaafae2c07fcaa8a7bfef965a96f8967
广水新闻频道,http://guangshui-live21.cjyun.org/10146/s10146-GSXW.m3u8?auth_key=1672502399-0-0-7f24515155011ceda42510faddcba656
保康新闻综合,http://bktvplay.gdnewmedia.cc/live/bk_xwzh.m3u8
谷城综合频道,http://gucheng-live21.cjyun.org/10116/s10116-GCTV1.m3u8?auth_key=1672502399-0-0-1d5c2459459f94d38ba7f22246b1d18e
黄陂新闻频道,http://live.hptv.com.cn:10080/live/cctv13.m3u8
黄陂生活频道,http://live.hptv.com.cn:10080/live/cctv9.m3u8
江夏新闻综合,http://59.175.226.142:280/gb28181/xwzh.m3u8
江夏经济生活,http://59.175.226.142:280/gb28181/jjsh.m3u8
郧阳新闻综合,http://58.19.198.159:2021/hls1.m3u8

🌈｜七彩云南,#genre#
美丽云南,https://www.ynbit.com:1937/cyds-mlyn/livestream/playlist.m3u8?zyund
昆明新闻综合,http://devlivepull.migucloud.com/live/01YCQY7M_C0.flv?zyund
昆明新闻综合,http://wshls.live.migucloud.com/live/01YCQY7M_C0/playlist.m3u8
昆明经济生活,http://wshls.live.migucloud.com/live/JT9JEQ54_C0_2/playlist.m3u8?zyund
